task_id,metric,model_a,model_b,n_items,n_clusters,estimate_a_minus_b_100,ci95_low_100,ci95_high_100,p_raw,p_holm,family_id,family_size,test,a_correct_b_wrong,a_wrong_b_correct,bootstrap_resamples,signflip_resamples,significant_holm_0_05
qa_v4_5,recoverable_accuracy,Mistral-7B-Instruct-v0.3,Doubao,100,50,-52.0,-61.0,-41.99999999999999,4.4325654258159375e-14,1.8616774788426937e-12,primary_11_zero_shot_qa_v4_5,55,two-sided exact McNemar on paired item correctness,2,54,10000,,True
qa_v4_5,recoverable_accuracy,Qwen2.5-7B-Instruct,Qwen3-8B-NonThinking,100,50,-10.999999999999998,-18.000000000000004,-4.0000000000000036,0.00341796875,0.05126953125,primary_11_zero_shot_qa_v4_5,55,two-sided exact McNemar on paired item correctness,1,12,10000,,False
qa_v4_5,recoverable_accuracy,Qwen2.5-7B-Instruct,QwQ-32B,100,50,-25.0,-34.0,-17.000000000000004,5.960464477539063e-08,1.7285346984863281e-06,primary_11_zero_shot_qa_v4_5,55,two-sided exact McNemar on paired item correctness,0,25,10000,,True
qa_v4_5,recoverable_accuracy,Qwen2.5-7B-Instruct,Doubao,100,50,-23.0,-31.999999999999996,-14.000000000000002,1.5497207641601562e-06,4.029273986816406e-05,primary_11_zero_shot_qa_v4_5,55,two-sided exact McNemar on paired item correctness,1,24,10000,,True
qa_v4_5,recoverable_accuracy,Qwen3-8B-NonThinking,QwQ-32B,100,50,-14.000000000000002,-19.999999999999996,-7.9999999999999964,0.0001220703125,0.0028076171875,primary_11_zero_shot_qa_v4_5,55,two-sided exact McNemar on paired item correctness,0,14,10000,,True
qa_v4_5,recoverable_accuracy,Qwen3-8B-NonThinking,Doubao,100,50,-12.0,-18.999999999999993,-5.999999999999995,0.0018310546875,0.0347900390625,primary_11_zero_shot_qa_v4_5,55,two-sided exact McNemar on paired item correctness,1,13,10000,,True
qa_v4_5,recoverable_accuracy,QwQ-32B,Doubao,100,50,2.0000000000000018,0.0,5.000000000000004,0.5,1.0,primary_11_zero_shot_qa_v4_5,55,two-sided exact McNemar on paired item correctness,2,0,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,chatglm3-6b,100,100,25.0,16.000000000000004,34.0,4.172325134277344e-07,2.2530555725097656e-05,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,26,1,10000,,True
reasoning,judgment_accuracy,Baichuan2-7B-Chat,deepseek-llm-7b-chat,100,100,1.0000000000000009,-2.0000000000000018,4.0000000000000036,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,1,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,DeepSeek-R1-Distill-Qwen-32B,100,100,0.0,-3.0000000000000027,3.0000000000000027,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,1,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,glm-4-9b-chat,100,100,4.0000000000000036,1.0000000000000009,7.9999999999999964,0.125,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,4,0,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,internlm2_5-7b-chat,100,100,10.999999999999998,4.999999999999993,18.000000000000004,0.00341796875,0.150390625,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,12,1,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,Mistral-7B-Instruct-v0.3,100,100,2.0000000000000018,-2.0000000000000018,6.000000000000005,0.625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,3,1,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,Qwen2.5-7B-Instruct,100,100,5.000000000000004,0.0,9.999999999999998,0.125,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,6,1,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,Qwen3-8B-NonThinking,100,100,4.0000000000000036,-1.0000000000000009,8.999999999999996,0.21875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,5,1,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,QwQ-32B,100,100,0.0,-3.0000000000000027,3.0000000000000027,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,1,10000,,False
reasoning,judgment_accuracy,Baichuan2-7B-Chat,Doubao,100,100,1.0000000000000009,-2.0000000000000018,4.999999999999993,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,1,10000,,False
reasoning,judgment_accuracy,chatglm3-6b,deepseek-llm-7b-chat,100,100,-24.0,-32.99999999999999,-15.999999999999993,1.1920928955078125e-07,6.556510925292969e-06,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,0,24,10000,,True
reasoning,judgment_accuracy,chatglm3-6b,DeepSeek-R1-Distill-Qwen-32B,100,100,-25.0,-34.0,-16.000000000000004,4.172325134277344e-07,2.2530555725097656e-05,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,26,10000,,True
reasoning,judgment_accuracy,chatglm3-6b,glm-4-9b-chat,100,100,-20.999999999999996,-30.999999999999993,-10.999999999999998,0.00019219517707824707,0.00922536849975586,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,5,26,10000,,True
reasoning,judgment_accuracy,chatglm3-6b,internlm2_5-7b-chat,100,100,-14.000000000000002,-25.0,-2.9999999999999916,0.028816719655878845,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,11,25,10000,,False
reasoning,judgment_accuracy,chatglm3-6b,Mistral-7B-Instruct-v0.3,100,100,-23.0,-31.999999999999996,-14.000000000000002,1.5497207641601562e-06,7.903575897216797e-05,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,24,10000,,True
reasoning,judgment_accuracy,chatglm3-6b,Qwen2.5-7B-Instruct,100,100,-19.999999999999996,-30.02499999999998,-9.999999999999998,0.0005350527353584766,0.025147478561848402,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,6,26,10000,,True
reasoning,judgment_accuracy,chatglm3-6b,Qwen3-8B-NonThinking,100,100,-20.999999999999996,-30.999999999999993,-11.00000000000001,0.00010371580719947815,0.005082074552774429,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,4,25,10000,,True
reasoning,judgment_accuracy,chatglm3-6b,QwQ-32B,100,100,-25.0,-34.0,-16.000000000000004,4.172325134277344e-07,2.2530555725097656e-05,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,26,10000,,True
reasoning,judgment_accuracy,chatglm3-6b,Doubao,100,100,-24.0,-34.0,-15.000000000000002,3.032386302947998e-06,0.0001516193151473999,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,26,10000,,True
reasoning,judgment_accuracy,deepseek-llm-7b-chat,DeepSeek-R1-Distill-Qwen-32B,100,100,-1.0000000000000009,-5.000000000000004,2.0000000000000018,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,2,10000,,False
reasoning,judgment_accuracy,deepseek-llm-7b-chat,glm-4-9b-chat,100,100,3.0000000000000027,-2.0000000000000018,7.9999999999999964,0.453125,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,5,2,10000,,False
reasoning,judgment_accuracy,deepseek-llm-7b-chat,internlm2_5-7b-chat,100,100,9.999999999999998,3.0000000000000027,17.000000000000004,0.012939453125,0.54345703125,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,12,2,10000,,False
reasoning,judgment_accuracy,deepseek-llm-7b-chat,Mistral-7B-Instruct-v0.3,100,100,1.0000000000000009,0.0,3.0000000000000027,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,0,10000,,False
reasoning,judgment_accuracy,deepseek-llm-7b-chat,Qwen2.5-7B-Instruct,100,100,4.0000000000000036,-1.0000000000000009,9.999999999999998,0.2890625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,6,2,10000,,False
reasoning,judgment_accuracy,deepseek-llm-7b-chat,Qwen3-8B-NonThinking,100,100,3.0000000000000027,-1.0000000000000009,7.9999999999999964,0.375,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,4,1,10000,,False
reasoning,judgment_accuracy,deepseek-llm-7b-chat,QwQ-32B,100,100,-1.0000000000000009,-5.000000000000004,2.0000000000000018,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,2,10000,,False
reasoning,judgment_accuracy,deepseek-llm-7b-chat,Doubao,100,100,0.0,-4.0000000000000036,4.0000000000000036,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,2,10000,,False
reasoning,judgment_accuracy,DeepSeek-R1-Distill-Qwen-32B,glm-4-9b-chat,100,100,4.0000000000000036,0.0,8.999999999999996,0.21875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,5,1,10000,,False
reasoning,judgment_accuracy,DeepSeek-R1-Distill-Qwen-32B,internlm2_5-7b-chat,100,100,10.999999999999998,5.000000000000004,17.000000000000004,0.0009765625,0.044921875,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,11,0,10000,,True
reasoning,judgment_accuracy,DeepSeek-R1-Distill-Qwen-32B,Mistral-7B-Instruct-v0.3,100,100,2.0000000000000018,-2.0000000000000018,6.000000000000005,0.625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,3,1,10000,,False
reasoning,judgment_accuracy,DeepSeek-R1-Distill-Qwen-32B,Qwen2.5-7B-Instruct,100,100,5.000000000000004,1.0000000000000009,9.999999999999998,0.0625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,5,0,10000,,False
reasoning,judgment_accuracy,DeepSeek-R1-Distill-Qwen-32B,Qwen3-8B-NonThinking,100,100,4.0000000000000036,0.0,8.999999999999996,0.21875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,5,1,10000,,False
reasoning,judgment_accuracy,DeepSeek-R1-Distill-Qwen-32B,QwQ-32B,100,100,0.0,0.0,0.0,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,0,0,10000,,False
reasoning,judgment_accuracy,DeepSeek-R1-Distill-Qwen-32B,Doubao,100,100,1.0000000000000009,-2.0000000000000018,5.000000000000004,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,1,10000,,False
reasoning,judgment_accuracy,glm-4-9b-chat,internlm2_5-7b-chat,100,100,6.999999999999995,0.0,14.000000000000002,0.09228515625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,10,3,10000,,False
reasoning,judgment_accuracy,glm-4-9b-chat,Mistral-7B-Instruct-v0.3,100,100,-2.0000000000000018,-6.999999999999995,2.9999999999999916,0.6875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,4,10000,,False
reasoning,judgment_accuracy,glm-4-9b-chat,Qwen2.5-7B-Instruct,100,100,1.0000000000000009,-4.0000000000000036,5.999999999999995,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,4,3,10000,,False
reasoning,judgment_accuracy,glm-4-9b-chat,Qwen3-8B-NonThinking,100,100,0.0,-5.999999999999995,5.999999999999995,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,4,4,10000,,False
reasoning,judgment_accuracy,glm-4-9b-chat,QwQ-32B,100,100,-4.0000000000000036,-8.999999999999996,0.0,0.21875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,5,10000,,False
reasoning,judgment_accuracy,glm-4-9b-chat,Doubao,100,100,-3.0000000000000027,-7.9999999999999964,2.0000000000000018,0.453125,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,5,10000,,False
reasoning,judgment_accuracy,internlm2_5-7b-chat,Mistral-7B-Instruct-v0.3,100,100,-8.999999999999996,-16.000000000000004,-1.9999999999999907,0.03515625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,3,12,10000,,False
reasoning,judgment_accuracy,internlm2_5-7b-chat,Qwen2.5-7B-Instruct,100,100,-5.999999999999995,-12.0,-1.0000000000000009,0.0703125,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,7,10000,,False
reasoning,judgment_accuracy,internlm2_5-7b-chat,Qwen3-8B-NonThinking,100,100,-6.999999999999995,-13.99999999999999,-1.0000000000000009,0.0654296875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,9,10000,,False
reasoning,judgment_accuracy,internlm2_5-7b-chat,QwQ-32B,100,100,-10.999999999999998,-17.000000000000004,-5.000000000000004,0.0009765625,0.044921875,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,0,11,10000,,True
reasoning,judgment_accuracy,internlm2_5-7b-chat,Doubao,100,100,-9.999999999999998,-16.999999999999993,-3.9999999999999925,0.00634765625,0.27294921875,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,11,10000,,False
reasoning,judgment_accuracy,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct,100,100,3.0000000000000027,-2.9999999999999916,8.999999999999996,0.5078125,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,6,3,10000,,False
reasoning,judgment_accuracy,Mistral-7B-Instruct-v0.3,Qwen3-8B-NonThinking,100,100,2.0000000000000018,-2.9999999999999916,6.999999999999995,0.6875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,4,2,10000,,False
reasoning,judgment_accuracy,Mistral-7B-Instruct-v0.3,QwQ-32B,100,100,-2.0000000000000018,-6.000000000000005,2.0000000000000018,0.625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,3,10000,,False
reasoning,judgment_accuracy,Mistral-7B-Instruct-v0.3,Doubao,100,100,-1.0000000000000009,-5.999999999999995,3.0000000000000027,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,3,10000,,False
reasoning,judgment_accuracy,Qwen2.5-7B-Instruct,Qwen3-8B-NonThinking,100,100,-1.0000000000000009,-5.999999999999995,3.9999999999999925,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,3,4,10000,,False
reasoning,judgment_accuracy,Qwen2.5-7B-Instruct,QwQ-32B,100,100,-5.000000000000004,-9.999999999999998,-1.0000000000000009,0.0625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,0,5,10000,,False
reasoning,judgment_accuracy,Qwen2.5-7B-Instruct,Doubao,100,100,-4.0000000000000036,-9.999999999999998,1.0000000000000009,0.2890625,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,6,10000,,False
reasoning,judgment_accuracy,Qwen3-8B-NonThinking,QwQ-32B,100,100,-4.0000000000000036,-8.999999999999996,0.0,0.21875,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,1,5,10000,,False
reasoning,judgment_accuracy,Qwen3-8B-NonThinking,Doubao,100,100,-3.0000000000000027,-7.9999999999999964,2.0000000000000018,0.453125,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,5,10000,,False
reasoning,judgment_accuracy,QwQ-32B,Doubao,100,100,1.0000000000000009,-2.0000000000000018,5.000000000000004,1.0,1.0,primary_11_zero_shot_reasoning,55,two-sided exact McNemar on paired item correctness,2,1,10000,,False
relationship,micro_f1,Baichuan2-7B-Chat,chatglm3-6b,50,50,18.647602131438724,10.711538225957037,26.07355104967369,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Baichuan2-7B-Chat,deepseek-llm-7b-chat,50,50,20.53729216152019,13.17087906658749,27.78464038607388,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Baichuan2-7B-Chat,DeepSeek-R1-Distill-Qwen-32B,50,50,-69.18920780711827,-78.83220703434557,-59.377565563347886,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Baichuan2-7B-Chat,glm-4-9b-chat,50,50,-11.04742268041237,-23.380545382442737,0.5852673120822312,0.0694930506949305,0.7644235576442355,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,Baichuan2-7B-Chat,internlm2_5-7b-chat,50,50,2.8878306878306894,-6.055737756760703,11.50965492130328,0.518048195180482,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,Baichuan2-7B-Chat,Mistral-7B-Instruct-v0.3,50,50,-0.7677419354838705,-10.089711434102549,8.271281928503182,0.8743125687431257,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,Baichuan2-7B-Chat,Qwen2.5-7B-Instruct,50,50,1.6155019059720472,-7.287748402944934,10.29260433513874,0.7278272172782722,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,Baichuan2-7B-Chat,Qwen3-8B-NonThinking,50,50,-21.469250645994833,-31.086025647201176,-12.365204377726888,0.00019998000199980003,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Baichuan2-7B-Chat,QwQ-32B,50,50,-72.2632768361582,-80.83438670325374,-62.58108311301673,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,Baichuan2-7B-Chat,Doubao,50,50,-70.22761692650334,-77.27443645592814,-63.26087499442367,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,deepseek-llm-7b-chat,50,50,1.8896900300814687,-0.5043693541902806,4.83112785504336,0.1615838416158384,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,chatglm3-6b,DeepSeek-R1-Distill-Qwen-32B,50,50,-87.83680993855698,-92.71053197341345,-81.81935197145428,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,glm-4-9b-chat,50,50,-29.69502481185109,-38.36122572292313,-21.79384924205692,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,internlm2_5-7b-chat,50,50,-15.759771443608035,-20.79722822528989,-10.805215750774373,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,Mistral-7B-Instruct-v0.3,50,50,-19.41534406692259,-26.122362760724005,-12.929051020611224,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,Qwen2.5-7B-Instruct,50,50,-17.032100225466674,-24.110298207664272,-10.423577341238381,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,Qwen3-8B-NonThinking,50,50,-40.11685277743355,-49.24264411742295,-31.29521373169831,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,QwQ-32B,50,50,-90.91087896759691,-96.00263975464648,-84.23042929691627,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,chatglm3-6b,Doubao,50,50,-88.87521905794206,-93.18857012096875,-83.34684106261496,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,DeepSeek-R1-Distill-Qwen-32B,50,50,-89.72649996863844,-93.98338173257886,-84.17921490483806,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,glm-4-9b-chat,50,50,-31.58471484193256,-39.64876643680134,-24.267762685446627,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,internlm2_5-7b-chat,50,50,-17.649461473689502,-22.213584721953854,-13.135035089559613,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,Mistral-7B-Instruct-v0.3,50,50,-21.30503409700406,-27.74602396557708,-15.352798355583158,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,Qwen2.5-7B-Instruct,50,50,-18.921790255548142,-25.484929195985522,-12.909045436190128,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,Qwen3-8B-NonThinking,50,50,-42.006542807515025,-50.85877890320917,-33.51336411109699,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,QwQ-32B,50,50,-92.8005689976784,-96.57880130264893,-87.66731744579026,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,deepseek-llm-7b-chat,Doubao,50,50,-90.76490908802353,-94.47047205592469,-85.93680677639244,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,DeepSeek-R1-Distill-Qwen-32B,glm-4-9b-chat,50,50,58.14178512670589,49.34201138920703,65.77814138388939,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,DeepSeek-R1-Distill-Qwen-32B,internlm2_5-7b-chat,50,50,72.07703849494894,65.7665534631683,77.85559791837096,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,DeepSeek-R1-Distill-Qwen-32B,Mistral-7B-Instruct-v0.3,50,50,68.42146587163438,60.27742902178317,75.81549764560285,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,DeepSeek-R1-Distill-Qwen-32B,Qwen2.5-7B-Instruct,50,50,70.80470971309029,62.52415571527617,78.06201346294964,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,DeepSeek-R1-Distill-Qwen-32B,Qwen3-8B-NonThinking,50,50,47.719957161123425,37.75604036220558,57.153881239007184,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,DeepSeek-R1-Distill-Qwen-32B,QwQ-32B,50,50,-3.0740690290399386,-9.41098183924681,3.131830878064935,0.32826717328267174,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,DeepSeek-R1-Distill-Qwen-32B,Doubao,50,50,-1.0384091193850864,-7.54559550528251,5.02331575331225,0.7364263573642635,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,glm-4-9b-chat,internlm2_5-7b-chat,50,50,13.935253368243059,6.813753893746796,22.27506425784778,0.0005999400059994001,0.008999100089991,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,glm-4-9b-chat,Mistral-7B-Instruct-v0.3,50,50,10.279680744928498,3.222692600144418,18.241182318279467,0.0084991500849915,0.11898810118988101,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,glm-4-9b-chat,Qwen2.5-7B-Instruct,50,50,12.662924586384417,3.3845793315851,22.01799438353974,0.009099090090990901,0.11898810118988101,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,glm-4-9b-chat,Qwen3-8B-NonThinking,50,50,-10.421827965582464,-20.386618466708274,-0.6188803746275017,0.037196280371962806,0.44635536446355367,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,glm-4-9b-chat,QwQ-32B,50,50,-61.21585415574582,-69.21178676388735,-52.330432393418626,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,glm-4-9b-chat,Doubao,50,50,-59.18019424609098,-67.52675313743688,-50.1918530528996,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,internlm2_5-7b-chat,Mistral-7B-Instruct-v0.3,50,50,-3.65557262331456,-10.46511813974659,2.1676622638178538,0.2515748425157484,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,internlm2_5-7b-chat,Qwen2.5-7B-Instruct,50,50,-1.2723287818586422,-9.1132500277241,6.096124393511829,0.7525247475252475,1.0,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,False
relationship,micro_f1,internlm2_5-7b-chat,Qwen3-8B-NonThinking,50,50,-24.357081333825523,-33.84151625095151,-15.464274317348417,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,internlm2_5-7b-chat,QwQ-32B,50,50,-75.15110752398888,-80.92965026613341,-68.99253416004812,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
relationship,micro_f1,internlm2_5-7b-chat,Doubao,50,50,-73.11544761433403,-79.09112304327697,-66.58902083905859,9.999000099990002e-05,0.005499450054994501,primary_11_zero_shot_relationship,55,two-sided centered paired source-cluster bootstrap approximation,,,10000,,True
